Question,Correct Answer,Model Answer,Semantic Entropy,EigenScore,SAR Score,NumSets,Self Confidence,Verbalized Uncertainty,Voting Result,Hallucination Votes,Similarity with Correct
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что относится к основным вопросам экономики? Вариант ответа 1: Кто и как регулирует цены, Вариант ответа 2: Как сделать производство эффективным, Вариант ответа 3: Что, как и для кого производить, Вариант ответа 4: Как координировать деятельность производителя Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: К характеристике политического режима относится термин Вариант ответа 1: унитарное государство, Вариант ответа 2: федеративное государство, Вариант ответа 3: республиканское государство, Вариант ответа 4: демократическое государство Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о экономической науке Вариант ответа 1: Экономика – это наука, которая исследует, как люди используют ограниченные ресурсы для удовлетворения своих потребностей в жизненных благах., Вариант ответа 2: Экономическая наука занимается изучением природы., Вариант ответа 3: Экономика как наука изучает способы хозяйствования, отношения между хозяйствующими субъектами., Вариант ответа 4: Экономику как науку иллюстрирует изучение способов использования ограниченных ресурсов., Вариант ответа 5: Экономика как наука включает материальное и нематериальное производство. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",134,134,0.0,2.0459003897016395e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о деятельности Вариант ответа 1: Одна и та же деятельность может быть вызвана различными мотивами людей., Вариант ответа 2: Духовная деятельность связана с созданием идей, образов, художественных ценностей., Вариант ответа 3: Деятельность человека от активности животных отличает возможность находить средства удовлетворения потребностей., Вариант ответа 4: Деятельность связана с удовлетворением потребностей человека., Вариант ответа 5: Человек в отличие от животного использует предметы природного происхождения. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",124,124,-2.3841858e-07,1.7234054894787614e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из приведённых примеров иллюстрирует деятельность институтов гражданского общества? Вариант ответа 1: Президент страны провёл плановую встречу с членами Совета безопасности., Вариант ответа 2: Государственная дума рассмотрела законопроект, внесённый президентом страны., Вариант ответа 3: Совет директоров крупной компании отчитался по итогам года перед собранием акционеров., Вариант ответа 4: Совет ветеранов локальных войн и конфликтов провёл благотворительную акцию. Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном списке проявления интенсивного экономического роста. Вариант ответа 1: Рациональная организация производства., Вариант ответа 2: Повышение процентной ставки по кредиту., Вариант ответа 3: Внедрение более производительной технологической линии., Вариант ответа 4: Разведка новых месторождений цветных металлов., Вариант ответа 5: Обучение персонала новым приемам обработки информации. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",135,135,-2.3841858e-07,2.340295506481736e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения и запишите цифры, под которыми они указаны. Вариант ответа 1: Появление социальных институтов связано с необходимостью удовлетворения фундаментальных потребностей общества., Вариант ответа 2: Структура современного социального института, как правило, характеризуется простотой и несложностью отношений., Вариант ответа 3: Ряд социальных институтов может выступать и как агент социализации, и как канал социальной мобильности., Вариант ответа 4: К политическим институтам общества традиционно относят рыночную экономику и собственность., Вариант ответа 5: Социальные институты упорядочивают, координируют индивидуальные действия людей, придают им организованный и предсказуемый характер. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",135,135,-2.3841858e-07,2.340295506481736e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Для какой из перечисленных природных зон типичными почвами являются чернозёмы? Вариант ответа 1: Тайга, Вариант ответа 2: Смешанные леса, Вариант ответа 3: Степи, Вариант ответа 4: Влажные экваториальные леса Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из высказываний содержится информация о проявлении международной экономической интеграции? Вариант ответа 1: Китай занимает первое место в мире по добыче каменного угля и второе место в мире по его разведанным запасам., Вариант ответа 2: По запасам природного газа в мире особо выделяются два региона — зарубежная Азия и СНГ., Вариант ответа 3: В странах Северной Америки и Западной Европы темпы экономического роста в конце XX в. были ниже среднемировых., Вариант ответа 4: В последнее десятилетие усилилась тенденция к образованию региональных экономических группировок стран. Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: На какой из перечисленных параллелей 22 июня световой день короче ночи? Вариант ответа 1: 0° ш., Вариант ответа 2: 53° с. ш., Вариант ответа 3: 66° с. ш., Вариант ответа 4: 43° ю. ш. Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите в приведенном списке три страны, являющиеся крупными производителями и экспортерами природного газа. Вариант ответа 1: Австралия, Вариант ответа 2: Алжир, Вариант ответа 3: Индонезия, Вариант ответа 4: Киргизия, Вариант ответа 5: ЮАР, Вариант ответа 6: Эфиопия. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",123,123,0.0,2.413212389593043e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из высказываний содержится информация о проявлении миграции населения? Вариант ответа 1: Во многих странах Европы смертность на каждую тысячу жителей превышает рождаемость, в результате чего численность населения снижается., Вариант ответа 2: В результате гражданской войны в Либерии были вынуждены покинуть места жительства 500 тыс. человек и бежать в соседние страны еще 800 тыс. человек., Вариант ответа 3: В настоящее время на долю развивающихся стран приходится более 4/5 всего ежегодного прироста городских жителей в мире., Вариант ответа 4: Самые высокие показатели ожидаемой продолжительности жизни в России отмечаются в Москве и республиках Северного Кавказа. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных горных массивов расположен в Африке? Вариант ответа 1: Кордильеры, Вариант ответа 2: Атлас, Вариант ответа 3: Аппалачи, Вариант ответа 4: Анды Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие природные ресурсы относятся к исчерпаемым невозобновимым? Вариант ответа 1: Природный газ, Вариант ответа 2: Лесные, Вариант ответа 3: Гидроэнергетические, Вариант ответа 4: Энергия приливов Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных полуостровов имеет наибольшую плотность населения? Вариант ответа 1: Лабрадор, Вариант ответа 2: Индостан, Вариант ответа 3: Аляска, Вариант ответа 4: Чукотский Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных ресурсов относятся к числу возобновимых источников энергии? Вариант ответа 1: Нефть, Вариант ответа 2: Гидроэнергия рек, Вариант ответа 3: Горючие сланцы, Вариант ответа 4: Каменный уголь Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какая из перечисленных горных стран Евразии имеет наибольшую высоту? Вариант ответа 1: Альпы, Вариант ответа 2: Алтай, Вариант ответа 3: Саяны, Вариант ответа 4: Тянь-Шань Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных стран миграционный прирост населения наибольший? Вариант ответа 1: Канада, Вариант ответа 2: Мексика, Вариант ответа 3: Вьетнам, Вариант ответа 4: Марокко Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,0.75,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите перечисленные периоды геологической истории Земли в хронологическом порядке, начиная с самого раннего. Вариант ответа 1: Ордовикский, Вариант ответа 2: Палеогеновый, Вариант ответа 3: Меловой Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",132,132,0.0,1.638185528647546e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных областей Центральной России ведётся добыча железных руд? Вариант ответа 1: Тверская, Вариант ответа 2: Брянская, Вариант ответа 3: Курская, Вариант ответа 4: Орловская Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Численность населения города — важный фактор, определяющий его экономическое и социальное развитие. Какие три из перечисленных городов России имеют наибольшую численность населения? Вариант ответа 1: Иркутск., Вариант ответа 2: Курск., Вариант ответа 3: Пермь., Вариант ответа 4: Ижевск., Вариант ответа 5: Красноярск., Вариант ответа 6: Краснодар. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",356,356,-2.3841858e-07,1.2530293531721889e-06,1.0,1,0.8,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: В составе воздуха атмосферы Земли наибольшая часть приходится на Вариант ответа 1: кислород, Вариант ответа 2: водород, Вариант ответа 3: углекислый газ, Вариант ответа 4: азот Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: С какой из перечисленных стран Россия имеет сухопутную границу? Вариант ответа 1: Туркмения, Вариант ответа 2: Армения, Вариант ответа 3: Эстония, Вариант ответа 4: Киргизия Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Для какой из перечисленных стран характерен миграционный прирост населения? Вариант ответа 1: Египет, Вариант ответа 2: Италия, Вариант ответа 3: Мексика, Вариант ответа 4: Индия Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,0.8,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите газы в порядке повышения их содержания в составе воздуха атмосферы (от наиболее низкого к наиболее высокому). Вариант ответа 1: Кислород., Вариант ответа 2: Азот., Вариант ответа 3: Водород. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",312,312,0.0,1.9472176757848654e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из перечисленных регионов России средняя плотность населения наименьшая? Вариант ответа 1: Самарская область, Вариант ответа 2: Красноярский край, Вариант ответа 3: Новосибирская область, Вариант ответа 4: Свердловская область Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,0.85,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных городов России находится в области муссонного климата умеренного климатического пояса? Вариант ответа 1: Петрозаводск, Вариант ответа 2: Улан-Удэ, Вариант ответа 3: Салехард, Вариант ответа 4: Владивосток Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из высказываний содержится информация об урбанизации? Вариант ответа 1: Тайга в Западной Сибири заселена редко, сёла расположены преимущественно вдоль речных долин., Вариант ответа 2: По первой Всероссийской переписи населения (1897 г.) , в современных границах России насчитывалось 430 городов. К настоящему времени общее число городов возросло в 2,5 раза., Вариант ответа 3: В настоящее время почти каждый восьмой россиянин, т. е. примерно 13% населения страны, находится в возрасте 65 лет и старше., Вариант ответа 4: В последние годы наиболее низкий уровень рождаемости в России наблюдался в Ленинградской, Тульской областях и г. Санкт-Петербурге. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных стран большинство верующих исповедуют буддизм? Вариант ответа 1: Афганистан, Вариант ответа 2: Аргентина, Вариант ответа 3: Нигерия, Вариант ответа 4: Монголия Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных городов России имеют наибольшую численность населения? Вариант ответа 1: Уфа., Вариант ответа 2: Ижевск., Вариант ответа 3: Пермь., Вариант ответа 4: Екатеринбург., Вариант ответа 5: Архангельск., Вариант ответа 6: Ставрополь. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",134,134,0.0,2.0459003897016395e-06,1.0,1,0.8,0.7,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных стран выращивание сахарного тростника является одной из главных отраслей сельского хозяйства? Вариант ответа 1: Испания, Вариант ответа 2: Бразилия, Вариант ответа 3: Италия, Вариант ответа 4: Турция Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных природных зон почвы обладают наибольшим естественным плодородием? Вариант ответа 1: Смешанные леса, Вариант ответа 2: Тайга, Вариант ответа 3: Степи, Вариант ответа 4: Тундра Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Безморозный период — интервал от даты последнего весеннего до даты первого осеннего заморозка. Продолжительность безморозного периода — важный показатель климата территории. Запишите перечисленные регионы России в порядке увеличения продолжительности безморозного периода, начиная с региона с его наименьшей продолжительностью. Вариант ответа 1: Астраханская область., Вариант ответа 2: Забайкальский край., Вариант ответа 3: Московская область Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",231,231,0.0,1.7210395901646083e-06,1.0,1,0.85,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из высказываний содержится информация о миграциях населения? Вариант ответа 1: В Бразилии, несмотря на успехи в развитии образования, около 10% населения старше 15 лет неграмотны., Вариант ответа 2: В настоящее время средняя продолжительность жизни в Алжире составляет 73 года., Вариант ответа 3: Численность населения Индии ежегодно увеличивается на 1,6%., Вариант ответа 4: В последнее десятилетие в Россию ежегодно переезжало больше людей, чем выезжало из неё. Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите приведённые ниже города в порядке увеличения засушливости климата. Вариант ответа 1: Астрахань, Вариант ответа 2: Новгород, Вариант ответа 3: Воронеж Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",231,231,0.0,1.7210395901646083e-06,1.0,1,0.85,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите перечисленные периоды геологической истории Земли в хронологическом порядке, начиная с самого раннего. Вариант ответа 1: девонский, Вариант ответа 2: юрский, Вариант ответа 3: триасовый Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",132,132,0.0,1.638185528647546e-06,1.0,1,1.0,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каких из высказываний содержится информация о миграциях населения? Вариант ответа 1: С начала XXI в. число прибывающих на постоянное место жительства в Россию ежегодно превышает число выбывающих., Вариант ответа 2: С начала 90-х гг. XX в. по начало XXI в. в России ежегодно отмечалось превышение смертности населения над рождаемостью., Вариант ответа 3: Значительное число жителей пригородных зон ежедневно отправляются на работу в близлежащие города., Вариант ответа 4: В настоящее время почти каждый восьмой россиянин находится в возрасте 65 лет и старше. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",13,13,1.7881393e-07,9.246585120833842e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите высказывания с информацией о демографической политике. Вариант ответа 1: В Китае и Индии во второй половине ХХ века были предприняты значительные усилия по сдерживанию роста населения с помощью мер по снижению рождаемости., Вариант ответа 2: В России в целях обеспечения роста численности населения страны на законодательном уровне закреплён ряд мер по прямому материальному стимулированию рождаемости., Вариант ответа 3: Население Китая сократилось в 2023 году на 2,08 миллиона человек, Вариант ответа 4: Количество семей с тремя и более детьми за последние пять лет увеличилось в России на, Вариант ответа 5: С начала Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",12,12,1.7881393e-07,7.763057292439289e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой мореплаватель командовал экспедицией, совершившей первое кругосветное плавание? Вариант ответа 1: Джеймс Кук, Вариант ответа 2: Христофор Колумб, Вариант ответа 3: Васко да Гама, Вариант ответа 4: Фернан Магеллан Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каких из перечисленных регионов России посевы сахарной свеклы занимают наибольшие площади? Вариант ответа 1: Республика Карелия и Вологодская область, Вариант ответа 2: Республика Калмыкия и Волгоградская область, Вариант ответа 3: Белгородская и Воронежская области, Вариант ответа 4: Томская и Новосибирская области Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных стран средняя ожидаемая продолжительность жизни наибольшая? Вариант ответа 1: Швеция, Вариант ответа 2: Индия, Вариант ответа 3: Турция, Вариант ответа 4: Китай Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: На территории какой из перечисленных стран имеются действующие вулканы? Вариант ответа 1: Италия, Вариант ответа 2: Германия, Вариант ответа 3: Египет, Вариант ответа 4: Монголия Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных городов России имеют наибольшую численность населения? Вариант ответа 1: Самара., Вариант ответа 2: Ставрополь., Вариант ответа 3: Мурманск., Вариант ответа 4: Воронеж., Вариант ответа 5: Иркутск., Вариант ответа 6: Омск. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",146,146,-2.3841858e-07,1.5263929348224073e-06,0.9999999999999998,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных городов расположен в области муссонного климата? Вариант ответа 1: Мурманск, Вариант ответа 2: Сочи, Вариант ответа 3: Владивосток, Вариант ответа 4: Архангельск Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных регионов России имеют наибольшую среднюю плотность населения? Вариант ответа 1: Курская область, Вариант ответа 2: Тверская область, Вариант ответа 3: Республика Чувашия, Вариант ответа 4: Архангельская область, Вариант ответа 5: Мурманская область, Вариант ответа 6: Магаданская область Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",123,123,0.0,2.413212389593043e-06,1.0,1,0.75,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В каком из перечисленных морей соленость воды наибольшая? Вариант ответа 1: Балтийское море, Вариант ответа 2: Черное море, Вариант ответа 3: Красное море, Вариант ответа 4: Баренцево море Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой вклад в историю географических открытий и исследований внёс Джеймс Кук? Вариант ответа 1: Первым из европейцев достиг берегов Индии., Вариант ответа 2: Исследовал и нанёс на карту восточное побережье Австралии., Вариант ответа 3: Первым из европейцев достиг берегов Северной Америки., Вариант ответа 4: Совершил первое кругосветное путешествие. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,-2.3841858e-07,9.481392766806649e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В какой из перечисленных областей средняя плотность населения наименьшая? Вариант ответа 1: Брянская, Вариант ответа 2: Псковская, Вариант ответа 3: Архангельская, Вариант ответа 4: Свердловская Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.85,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных городов России является наибольшим по численности населения? Вариант ответа 1: Воронеж, Вариант ответа 2: Архангельск, Вариант ответа 3: Тюмень, Вариант ответа 4: Новосибирск Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,0.0,1.4043306784252435e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Для какой из перечисленных стран характерен миграционный прирост населения? Вариант ответа 1: Канада, Вариант ответа 2: Украина, Вариант ответа 3: Япония, Вариант ответа 4: Китай Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,-2.3841858e-07,1.2530293531721889e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
